Country Name,Country Code,year,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","Annualized growth in per capita real survey mean consumption or income, total population (%)",Annualized growth in per capita real survey median income or consumption expenditure (%),GINI index (World Bank estimate),Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),Income share held by fourth 20%,Income share held by highest 10%,Income share held by highest 20%,Income share held by lowest 10%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,Median daily per capita income or consumption expenditure (2011 PPP),"Multidimensional poverty, Drinking water (% of population deprived)","Multidimensional poverty, Educational attainment (% of population deprived)","Multidimensional poverty, Educational enrollment (% of population deprived)","Multidimensional poverty, Electricity (% of population deprived)","Multidimensional poverty, Headcount ratio (% of population)","Multidimensional poverty, Monetary poverty (% of population deprived)","Multidimensional poverty, Sanitation (% of population deprived)",Number of poor at $1.90 a day (2011 PPP) (millions),Number of poor at $3.20 a day (2011 PPP) (millions),Number of poor at $5.50 a day (2011 PPP) (millions),"Population, total",Poverty gap at $1.90 a day (2011 PPP) (%),Poverty gap at $3.20 a day (2011 PPP) (% of population),Poverty gap at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),"Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)",Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","Survey mean consumption or income per capita, total population (2011 PPP $ per day)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Unnamed: 30,is_country,flag
Equatorial Guinea,GNQ,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,Equatorial Guinea,Republic of Equatorial Guinea,GQ,Central African CFA franc,,Sub-Saharan Africa,Upper middle income,GQ,2006,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology,1965–84,2011,BPM5 (Converted into BPM6 by IMF),,General trade system,Budgetary central government,,2015,"Demographic and Health Survey, 2011","Priority survey (PS), 2006",,2015,,2017.0,,True,🇬🇶
Equatorial Guinea,GNQ,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,Equatorial Guinea,Republic of Equatorial Guinea,GQ,Central African CFA franc,,Sub-Saharan Africa,Upper middle income,GQ,2006,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology,1965–84,2011,BPM5 (Converted into BPM6 by IMF),,General trade system,Budgetary central government,,2015,"Demographic and Health Survey, 2011","Priority survey (PS), 2006",,2015,,2017.0,,True,🇬🇶
Equatorial Guinea,GNQ,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,Equatorial Guinea,Republic of Equatorial Guinea,GQ,Central African CFA franc,,Sub-Saharan Africa,Upper middle income,GQ,2006,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology,1965–84,2011,BPM5 (Converted into BPM6 by IMF),,General trade system,Budgetary central government,,2015,"Demographic and Health Survey, 2011","Priority survey (PS), 2006",,2015,,2017.0,,True,🇬🇶
Equatorial Guinea,GNQ,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,Equatorial Guinea,Republic of Equatorial Guinea,GQ,Central African CFA franc,,Sub-Saharan Africa,Upper middle income,GQ,2006,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology,1965–84,2011,BPM5 (Converted into BPM6 by IMF),,General trade system,Budgetary central government,,2015,"Demographic and Health Survey, 2011","Priority survey (PS), 2006",,2015,,2017.0,,True,🇬🇶
Equatorial Guinea,GNQ,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,Equatorial Guinea,Republic of Equatorial Guinea,GQ,Central African CFA franc,,Sub-Saharan Africa,Upper middle income,GQ,2006,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology,1965–84,2011,BPM5 (Converted into BPM6 by IMF),,General trade system,Budgetary central government,,2015,"Demographic and Health Survey, 2011","Priority survey (PS), 2006",,2015,,2017.0,,True,🇬🇶
Eritrea,ERI,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238626.0,,,,,,,,,,,,,,,,,,69.0,69.0,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,2826659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,3119920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,3170435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Eritrea,ERI,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,3213972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Eritrea,Eritrea,State of Eritrea,ER,Eritrean nakfa,,Sub-Saharan Africa,Low income,ER,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology,,,BPM5 (Converted into BPM6 by IMF),Estimate,,,,1984,"Demographic and Health Survey, 2002","Priority survey (PS), 1993",,,2012.0,2017.0,,True,🇪🇷
Estonia,EST,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Estonia,Estonia,Republic of Estonia,EE,Euro,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,EE,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,1987–95,Rolling,BPM6,,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),"2012. Population data compiled from administrative registers in combination with other sources of data, such as a sample surveys.","World Health Survey, 2003","Income survey (IS), 2015",Yes,2010,2014.0,2017.0,,True,🇪🇪
Estonia,EST,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Estonia,Estonia,Republic of Estonia,EE,Euro,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income,EE,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),,Euro area,Country uses the 2008 System of National Accounts methodology,1987–95,Rolling,BPM6,,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),"2012. Population data compiled from administrative registers in combination with other sources of data, such as a sample surveys.","World Health Survey, 2003","Income survey (IS), 2015",Yes,2010,2014.0,2017.0,,True,🇪🇪
